table_name,column_name,column_key,column_default,is_nullable,data_type,column_type,extra,referenced_table_name,referenced_column_name
FOOD_NL,GLUCOSE,,,YES,float,"float(20,15)",,,
FOOD_NL,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_NL,LACTOSE,,,YES,float,"float(20,15)",,,
FOOD_NL,MALTOSE,,,YES,float,"float(20,15)",,,
FOOD_NL,GALACTOSE,,,YES,float,"float(20,15)",,,
FOOD_NL,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_NL,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_NL,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FOOD_NL,STARCH,,,YES,float,"float(20,15)",,,
FOOD_NL,SUCROSE,,,YES,float,"float(20,15)",,,
FOOD_NL,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_NL,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FOOD_NL,NITROGEN,,,YES,float,"float(20,15)",,,
FOOD_NL,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FOOD_NL,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FOOD_NL,NICOTINAMID,,,YES,float,"float(20,15)",,,
FOOD_NL,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
FOOD_NL,RETINOL,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_B7,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_B8,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_C,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_D,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_E,,,YES,float,"float(20,15)",,,
FOOD_NL,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FOOD_NL,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FOOD_NL,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FOOD_NL,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FOOD_NL,VITAMIN_K,,,YES,float,"float(20,15)",,,
FOOD_NL,CALCIUM,,,YES,float,"float(20,15)",,,
FOOD_NL,CHOLINE,,,YES,float,"float(20,15)",,,
FOOD_NL,CHLORIDE,,,YES,float,"float(20,15)",,,
FOOD_NL,COPPER,,,YES,float,"float(20,15)",,,
FOOD_NL,HAEM_IRON,,,YES,float,"float(20,15)",,,
FOOD_NL,IODINE,,,YES,float,"float(20,15)",,,
FOOD_NL,IRON,,,YES,float,"float(20,15)",,,
FOOD_NL,MAGNESIUM,,,YES,float,"float(20,15)",,,
FOOD_NL,MANGANESE,,,YES,float,"float(20,15)",,,
FOOD_NL,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FOOD_NL,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FOOD_NL,POTASSIUM,,,YES,float,"float(20,15)",,,
FOOD_NL,SELENIUM,,,YES,float,"float(20,15)",,,
FOOD_NL,SODIUM,,,YES,float,"float(20,15)",,,
FOOD_NL,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FOOD_NL,ZINC,,,YES,float,"float(20,15)",,,
FOOD_NL,ALCOHOL,,,YES,float,"float(20,15)",,,
FOOD_NL,CAFFEINE,,,YES,float,"float(20,15)",,,
FOOD_NL,WATER,,,YES,float,"float(20,15)",,,
FOOD_NL,ALANINE,,,YES,float,"float(20,15)",,,
FOOD_NL,ARGININE,,,YES,float,"float(20,15)",,,
FOOD_NL,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FOOD_NL,CARNITINE,,,YES,float,"float(20,15)",,,
FOOD_NL,CYSTINE,,,YES,float,"float(20,15)",,,
FOOD_NL,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FOOD_NL,GLYCINE,,,YES,float,"float(20,15)",,,
FOOD_NL,HISTIDINE,,,YES,float,"float(20,15)",,,
FOOD_NL,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FOOD_NL,LEUCINE,,,YES,float,"float(20,15)",,,
FOOD_NL,METHIONINE,,,YES,float,"float(20,15)",,,
FOOD_NL,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FOOD_NL,PROLINE,,,YES,float,"float(20,15)",,,
FOOD_NL,SERINE,,,YES,float,"float(20,15)",,,
FOOD_NL,TAURINE,,,YES,float,"float(20,15)",,,
FOOD_NL,THREONINE,,,YES,float,"float(20,15)",,,
FOOD_NL,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FOOD_NL,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FOOD_NL,TYROSINE,,,YES,float,"float(20,15)",,,
FOOD_NL,VALINE,,,YES,float,"float(20,15)",,,
FOOD_NL,LYSINE,,,YES,float,"float(20,15)",,,
FOOD_NL,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FOOD_NL,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_NL,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_NL,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FOOD_NL,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FOOD_NL,PUFA,,,YES,float,"float(20,15)",,,
FOOD_NL,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FOOD_NL,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_NL,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FOOD_NZ,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FOOD_NZ,UUID,UNI,,NO,varchar,varchar(36),,,
FOOD_NZ,LOCALE,,,NO,varchar,varchar(100),,,
FOOD_NZ,NAME,,,NO,varchar,varchar(255),,,
FOOD_NZ,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FOOD_NZ,CODE,MUL,,NO,varchar,varchar(45),,,
FOOD_NZ,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FOOD_NZ,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FOOD_NZ,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FOOD_NZ,PORTION_WEIGHT,,0.000000000000000,YES,float,"float(20,15)",,,
FOOD_NZ,EDIBLE PORTION,,,YES,float,"float(20,15)",,,
FOOD_NZ,ENERGY,,,YES,float,"float(20,15)",,,
FOOD_NZ,FAT,,,YES,float,"float(20,15)",,,
FOOD_NZ,TOTAL_PROTEIN,,,YES,float,"float(20,15)",,,
FOOD_NZ,TOTAL_CARBOHYDRATE,,,YES,float,"float(20,15)",,,
FOOD_NZ,DIETARY_FIBER,,,YES,float,"float(20,15)",,,
FOOD_NZ,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(20,15)",,,
FOOD_NZ,ENGLYST_FIBRE,,,YES,float,"float(20,15)",,,
FOOD_NZ,FRUCTOSE,,,YES,float,"float(20,15)",,,
FOOD_NZ,GLUCOSE,,,YES,float,"float(20,15)",,,
FOOD_NZ,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_NZ,LACTOSE,,,YES,float,"float(20,15)",,,
FOOD_NZ,MALTOSE,,,YES,float,"float(20,15)",,,
FOOD_NZ,GALACTOSE,,,YES,float,"float(20,15)",,,
FOOD_NZ,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_NZ,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_NZ,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FOOD_NZ,STARCH,,,YES,float,"float(20,15)",,,
FOOD_NZ,SUCROSE,,,YES,float,"float(20,15)",,,
FOOD_NZ,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FOOD_NZ,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FOOD_NZ,NITROGEN,,,YES,float,"float(20,15)",,,
FOOD_NZ,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FOOD_NZ,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FOOD_NZ,NICOTINAMID,,,YES,float,"float(20,15)",,,
FOOD_NZ,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
FOOD_NZ,RETINOL,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_B7,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_B8,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_C,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_D,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_E,,,YES,float,"float(20,15)",,,
FOOD_NZ,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FOOD_NZ,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FOOD_NZ,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FOOD_NZ,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FOOD_NZ,VITAMIN_K,,,YES,float,"float(20,15)",,,
FOOD_NZ,CALCIUM,,,YES,float,"float(20,15)",,,
FOOD_NZ,CHOLINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,CHLORIDE,,,YES,float,"float(20,15)",,,
FOOD_NZ,COPPER,,,YES,float,"float(20,15)",,,
FOOD_NZ,HAEM_IRON,,,YES,float,"float(20,15)",,,
FOOD_NZ,IODINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,IRON,,,YES,float,"float(20,15)",,,
FOOD_NZ,MAGNESIUM,,,YES,float,"float(20,15)",,,
FOOD_NZ,MANGANESE,,,YES,float,"float(20,15)",,,
FOOD_NZ,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FOOD_NZ,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FOOD_NZ,POTASSIUM,,,YES,float,"float(20,15)",,,
FOOD_NZ,SELENIUM,,,YES,float,"float(20,15)",,,
FOOD_NZ,SODIUM,,,YES,float,"float(20,15)",,,
FOOD_NZ,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FOOD_NZ,ZINC,,,YES,float,"float(20,15)",,,
FOOD_NZ,ALCOHOL,,,YES,float,"float(20,15)",,,
FOOD_NZ,CAFFEINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,WATER,,,YES,float,"float(20,15)",,,
FOOD_NZ,ALANINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,ARGININE,,,YES,float,"float(20,15)",,,
FOOD_NZ,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FOOD_NZ,CARNITINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,CYSTINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FOOD_NZ,GLYCINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,HISTIDINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,LEUCINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,METHIONINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,PROLINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,SERINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,TAURINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,THREONINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FOOD_NZ,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FOOD_NZ,TYROSINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,VALINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,LYSINE,,,YES,float,"float(20,15)",,,
FOOD_NZ,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FOOD_NZ,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_NZ,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_NZ,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FOOD_NZ,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FOOD_NZ,PUFA,,,YES,float,"float(20,15)",,,
FOOD_NZ,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FOOD_NZ,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FOOD_NZ,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FOOD_SG,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FOOD_SG,UUID,UNI,,NO,varchar,varchar(36),,,
FOOD_SG,LOCALE,,,YES,varchar,varchar(100),,,
FOOD_SG,NAME,,,NO,varchar,varchar(255),,,
FOOD_SG,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FOOD_SG,CODE,MUL,,NO,varchar,varchar(45),,,
FOOD_SG,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FOOD_SG,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FOOD_SG,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FOOD_SG,PORTION_WEIGHT,,0.000,YES,float,"float(4,3)",,,
FOOD_SG,EDIBLE PORTION,,,YES,float,"float(4,3)",,,
FOOD_SG,ENERGY,,,YES,float,"float(4,3)",,,
FOOD_SG,FAT,,,YES,float,"float(4,3)",,,
FOOD_SG,TOTAL_PROTEIN,,,YES,float,"float(4,3)",,,
FOOD_SG,TOTAL_CARBOHYDRATE,,,YES,float,"float(4,3)",,,
FOOD_SG,DIETARY_FIBER,,,YES,float,"float(4,3)",,,
FOOD_SG,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(4,3)",,,
FOOD_SG,ENGLYST_FIBRE,,,YES,float,"float(4,3)",,,
FOOD_SG,FRUCTOSE,,,YES,float,"float(4,3)",,,
FOOD_SG,GLUCOSE,,,YES,float,"float(4,3)",,,
FOOD_SG,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(4,3)",,,
FOOD_SG,LACTOSE,,,YES,float,"float(4,3)",,,
FOOD_SG,MALTOSE,,,YES,float,"float(4,3)",,,
FOOD_SG,GALACTOSE,,,YES,float,"float(4,3)",,,
FOOD_SG,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(4,3)",,,
FOOD_SG,OTHER_SUGAR,,,YES,float,"float(4,3)",,,
FOOD_SG,SOUTHGATE_FIBRE,,,YES,float,"float(4,3)",,,
FOOD_SG,STARCH,,,YES,float,"float(4,3)",,,
FOOD_SG,SUCROSE,,,YES,float,"float(4,3)",,,
FOOD_SG,TOTAL_SUGAR,,,YES,float,"float(4,3)",,,
FOOD_SG,ANIMAL_PROTEIN,,,YES,float,"float(4,3)",,,
FOOD_SG,NITROGEN,,,YES,float,"float(4,3)",,,
FOOD_SG,PLANT_PROTEIN,,,YES,float,"float(4,3)",,,
FOOD_SG,NIACIN_EQUIVALENT,,,YES,float,"float(4,3)",,,
FOOD_SG,NICOTINAMID,,,YES,float,"float(4,3)",,,
FOOD_SG,NICOTINIC_ACID,,,YES,float,"float(4,3)",,,
FOOD_SG,RETINOL,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_A_RAE,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_A_IU,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_B1,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_B12,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_B2,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_B3,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_B5,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_B6,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_B7,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_B8,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_B9,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_C,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_D,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_E,,,YES,float,"float(4,3)",,,
FOOD_SG,ALPHA_CAROTENE,,,YES,float,"float(4,3)",,,
FOOD_SG,BETA_CAROTENE,,,YES,float,"float(4,3)",,,
FOOD_SG,BETA_CRYPTOXANTHIN,,,YES,float,"float(4,3)",,,
FOOD_SG,TOTAL_CAROTENE,,,YES,float,"float(4,3)",,,
FOOD_SG,VITAMIN_K,,,YES,float,"float(4,3)",,,
FOOD_SG,CALCIUM,,,YES,float,"float(4,3)",,,
FOOD_SG,CHOLINE,,,YES,float,"float(4,3)",,,
FOOD_SG,CHLORIDE,,,YES,float,"float(4,3)",,,
FOOD_SG,COPPER,,,YES,float,"float(4,3)",,,
FOOD_SG,HAEM_IRON,,,YES,float,"float(4,3)",,,
FOOD_SG,IODINE,,,YES,float,"float(4,3)",,,
FOOD_SG,IRON,,,YES,float,"float(4,3)",,,
FOOD_SG,MAGNESIUM,,,YES,float,"float(4,3)",,,
FOOD_SG,MANGANESE,,,YES,float,"float(4,3)",,,
FOOD_SG,NON_HAEM_IRON,,,YES,float,"float(4,3)",,,
FOOD_SG,PHOSPHORUS,,,YES,float,"float(4,3)",,,
FOOD_SG,POTASSIUM,,,YES,float,"float(4,3)",,,
FOOD_SG,SELENIUM,,,YES,float,"float(4,3)",,,
FOOD_SG,SODIUM,,,YES,float,"float(4,3)",,,
FOOD_SG,TOTAL_MINERALS,,,YES,float,"float(4,3)",,,
FOOD_SG,ZINC,,,YES,float,"float(4,3)",,,
FOOD_SG,ALCOHOL,,,YES,float,"float(4,3)",,,
FOOD_SG,CAFFEINE,,,YES,float,"float(4,3)",,,
FOOD_SG,WATER,,,YES,float,"float(4,3)",,,
FOOD_SG,ALANINE,,,YES,float,"float(4,3)",,,
FOOD_SG,ARGININE,,,YES,float,"float(4,3)",,,
FOOD_SG,ASPARTIC_ACID,,,YES,float,"float(4,3)",,,
FOOD_SG,CARNITINE,,,YES,float,"float(4,3)",,,
FOOD_SG,CYSTINE,,,YES,float,"float(4,3)",,,
FOOD_SG,GLUTAMIN_ACID,,,YES,float,"float(4,3)",,,
FOOD_SG,GLYCINE,,,YES,float,"float(4,3)",,,
FOOD_SG,HISTIDINE,,,YES,float,"float(4,3)",,,
FOOD_SG,ISOLEUCINE,,,YES,float,"float(4,3)",,,
FOOD_SG,LEUCINE,,,YES,float,"float(4,3)",,,
FOOD_SG,METHIONINE,,,YES,float,"float(4,3)",,,
FOOD_SG,PHENYLALANINE,,,YES,float,"float(4,3)",,,
FOOD_SG,PROLINE,,,YES,float,"float(4,3)",,,
FOOD_SG,SERINE,,,YES,float,"float(4,3)",,,
FOOD_SG,TAURINE,,,YES,float,"float(4,3)",,,
FOOD_SG,THREONINE,,,YES,float,"float(4,3)",,,
FOOD_SG,TRYPTOPHAN,,,YES,float,"float(4,3)",,,
FOOD_SG,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(4,3)",,,
FOOD_SG,TYROSINE,,,YES,float,"float(4,3)",,,
FOOD_SG,VALINE,,,YES,float,"float(4,3)",,,
FOOD_SG,LYSINE,,,YES,float,"float(4,3)",,,
FOOD_SG,CHOLESTEROL,,,YES,float,"float(4,3)",,,
FOOD_SG,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(4,3)",,,
FOOD_SG,CIS_N3_FATTY_ACID,,,YES,float,"float(4,3)",,,
FOOD_SG,CIS_N6_FATTY_ACID,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_10_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_12_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_13_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_14_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_14_1,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_15_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_15_1,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_16_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_16_1,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_17_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_17_1,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_18_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_18_1,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_18_4,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_20_0,,,YES,float,"float(4,3)",,,
FOOD_SG,FATTY_ACIDS_20_1,,,YES,float,"float(4,3)",,,
